gene,module_size_r0.757,rho_r0.757,pvalue_r0.757,bonferroni_r0.757,fdr_r0.757,module_size_r0.8077,rho_r0.8077,pvalue_r0.8077,bonferroni_r0.8077,fdr_r0.8077,module_size_r0.8839,rho_r0.8839,pvalue_r0.8839,bonferroni_r0.8839,fdr_r0.8839
Vitvi13g04656,145.0,0.731727210389712,3.96899963641175e-07,0.0033676961914953,1.85931320991869e-06,46.0,-0.709037994563675,1.29744768347651e-06,0.009470070641695047,4.69978691895537e-06,8.0,0.731727210389712,3.96899963641175e-07,0.0016876186454022,1.22320173824875e-06
Vitvi13g04663,82.0,0.718648196784035,7.96599470119547e-07,0.0067591465039643,3.41371035553755e-06,38.0,-0.696953156881121,2.33275231669689e-06,0.017026759159570602,7.78900236027933e-06,5.0,0.762038276589863,6.69235268411076e-08,0.0002845588361283,3.15126064372529e-07
Vitvi13g04671,93.0,-0.747006732244803,1.66893188801327e-07,0.0014160887069792,8.9739461785758e-07,22.0,-0.752105754307907,1.23294878572943e-07,0.0008999293187039111,6.62638448561673e-07,,,,,
Vitvi13g04672,12.0,0.690407587344343,3.1680016663268e-06,0.0268804941387829,1.14726820908164e-05,,,,,,,,,,
Vitvi13g04677,105.0,0.895936773831001,1.56628417917058e-13,1.3289921260262402e-09,6.040873300119269e-11,55.0,-0.895936773831001,1.56628417917055e-13,1.1432308223765845e-09,5.71615411188294e-11,13.0,0.888179745486144,4.99939313992799e-13,2.12574196309738e-09,8.265071912252269e-11
Vitvi13g04680,261.0,-0.36280178007437,0.0296534634974876,1.0,0.0339829332490792,19.0,-0.39182592248032,0.0181099832764267,1.0,0.0211834563997818,,,,,
Vitvi13g04682,56.0,-0.713224436808306,1.05158989446501e-06,0.0089227402545356,4.33774441153894e-06,25.0,0.756614516614135,9.37637791162503e-08,0.000684381823769511,5.88968867271525e-07,,,,,
Vitvi13g04683,6.0,0.523772082433948,0.001043970405404,1.0,0.0018707685089448,,,,,,,,,,
Vitvi13g04685,42.0,-0.502247202333923,0.0018003618417785,1.0,0.0031042613752267,6.0,-0.523772082433948,0.001043970405404,1.0,0.0017417005689244,,,,,
Vitvi13g04690,91.0,0.314428209397787,0.0618077618339936,1.0,0.0675388099370813,24.0,0.314428209397787,0.0618077618339936,1.0,0.0670732758885399,,,,,
Vitvi13g04695,27.0,0.444847522067189,0.0065591625713408,1.0,0.0086932980971301,,,,,,,,,,
Vitvi13g04696,130.0,0.821699636322878,8.13497034238565e-10,6.90252233551422e-06,1.2782448769471e-08,60.0,-0.821699636322878,8.134970342385801e-10,5.937714852907396e-06,1.11193162039464e-08,5.0,-0.800004596419964,4.7902041877638406e-09,2.03679482063719e-05,3.04453635371777e-08
Vitvi13g04697,67.0,0.697693386650656,2.25225754908551e-06,0.0191104053039905,8.45593155043828e-06,23.0,0.703365690607165,1.71488287988333e-06,0.012516930140268424,5.96328258230988e-06,3.0,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07
Vitvi13g04698,259.0,-0.816811769737353,1.23759826433008e-09,1.05010212728408e-05,1.50229202758809e-08,87.0,0.816811769737353,1.23759826433005e-09,9.033229731345036e-06,1.2978778349634e-08,7.0,0.816811769737353,1.23759826433005e-09,5.26226781993139e-06,9.4305874909167e-09
Vitvi13g04699,66.0,0.866359712001401,8.69442361037607e-12,7.3772184334041e-08,3.36859289196534e-10,34.0,0.866359712001401,8.69442361037607e-12,6.346059793213494e-08,2.92445151760991e-10,3.0,0.866359712001401,8.69442361037607e-12,3.69686891913191e-08,2.0768926511977e-10
Vitvi13g04700,195.0,-0.713238185116801,1.05085825073373e-06,0.0089165322574756,4.33774441153894e-06,55.0,0.725588629880729,5.53108756705168e-07,0.004037140815191021,2.20729404876491e-06,,,,,
Vitvi13g04706,189.0,0.866359712001401,8.69442361037607e-12,7.3772184334041e-08,3.36859289196534e-10,99.0,0.866359712001401,8.69442361037607e-12,6.346059793213494e-08,2.92445151760991e-10,29.0,0.866359712001401,8.69442361037607e-12,3.69686891913191e-08,2.0768926511977e-10
Vitvi13g04707,132.0,0.69471251797091,2.59273082141355e-06,0.021999321019694,9.54417397817527e-06,32.0,0.713238185116801,1.05085825073372e-06,0.007670214372105422,3.89819941071615e-06,,,,,
Vitvi13g04709,105.0,-0.816275876347149,1.29488393267206e-09,1.09870901687224e-05,1.55624506639127e-08,34.0,0.810852116371421,2.0305699345279902e-09,1.48211299521198e-05,1.95529418893401e-08,5.0,-0.805428356395692,3.1396489632846704e-09,1.33497873918864e-05,2.06653055601957e-08
Vitvi13g04710,6.0,0.589919611476977,0.0001527687660098,1.0,0.0003335674162618,,,,,,,,,,
Vitvi13g04713,23.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,9.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi13g04714,50.0,-0.420850064886269,0.010590608809886,1.0,0.0133167332175286,16.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi13g04715,24.0,0.624221522900733,4.73386834040072e-05,0.401668728683001,0.000119473149519,10.0,0.638571442967416,2.77964224488528e-05,0.20288608745417658,6.85194486505155e-05,,,,,
Vitvi13g04716,79.0,-0.806340170265918,2.9206317175110502e-09,2.47815601230812e-05,3.09769501538515e-08,45.0,0.854914879318082,3.20509816155783e-11,2.33940114812106e-07,7.65067738427492e-10,10.0,-0.845199937507649,8.91644859627693e-11,3.79127394313695e-07,1.2349426524876101e-09
Vitvi13g04717,55.0,0.839051899302049,1.64450892995671e-10,1.39536582706827e-06,3.70123561556569e-09,20.0,-0.805869055826827,3.0319583758139704e-09,2.213026418506617e-05,2.80129926393243e-08,4.0,-0.829571086880557,4.02730532466389e-10,1.71241022404709e-06,4.56967632058936e-09
Vitvi13g04718,82.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,25.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,6.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi13g04734,,,,,,,,,,,,,,,
Vitvi13g04735,70.0,0.353127065939054,0.0346365270501542,1.0,0.0392482548104379,20.0,0.449874207292219,0.0059072599660822,1.0,0.007615169638367,,,,,
Vitvi13g04741,54.0,0.645746403000758,2.10820008752171e-05,0.178880777426217,5.91341412979231e-05,15.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,3.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi13g04742,52.0,0.459548921427535,0.0048081493857987,1.0,0.0065738233223496,13.0,-0.459548921427535,0.0048081493857987,1.0,0.0063245057428266,3.0,-0.459548921427535,0.0048081493857987,1.0,0.005839546183495
Vitvi13g04743,91.0,-0.609132556216191,8.05930710257105e-05,0.683832207653154,0.0001884873780741,27.0,-0.569833681621598,0.0002859232384247,1.0,0.0005375975572544,5.0,-0.609132556216191,8.05930710257105e-05,0.342681738001321,0.0001430821453032
Vitvi13g04744,114.0,-0.718732750918889,7.9311821782855e-07,0.0067296080782752,3.40739649532924e-06,59.0,0.666334251459432,9.15244433642386e-06,0.06680369121155774,2.67750265376985e-05,20.0,-0.568087064972949,0.000301368166691,1.0,0.0004799316272548
Vitvi13g04745,147.0,0.652225866091326,1.63225114026735e-05,0.138496509251684,5.08057627482335e-05,33.0,0.747167342875101,1.65327042771892e-07,0.0012067220851920398,7.87163786818031e-07,,,,,
Vitvi13g04746,34.0,-0.466372402167214,0.0041435513805198,1.0,0.0057579484873421,11.0,0.430497602000505,0.0087703437852073,1.0,0.0109501777776648,,,,,
Vitvi13g04750,1649.0,-0.609132556216191,8.05930710257105e-05,0.683832207653154,0.0001884873780741,938.0,-0.609132556216191,8.05930710257105e-05,0.588248825416661,0.0001743476068217,102.0,-0.622232181081055,5.08592315170758e-05,0.216253452410606,9.4433822013366e-05
Vitvi13g04751,46.0,0.178982211503356,0.296273865831986,1.0,0.303645820942675,15.0,-0.275729352856521,0.103584434864025,1.0,0.109892847394261,,,,,
Vitvi13g04755,,,,,,,,,,,,,,,
Vitvi13g04763,1628.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,911.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,100.0,-0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi13g04767,88.0,-0.67562042336134,6.14911937888496e-06,0.0521752779298389,2.07044753689837e-05,8.0,-0.67562042336134,6.14911937888496e-06,0.04488242234648132,1.86156874104029e-05,,,,,
Vitvi13g04772,13.0,0.0435362136089244,0.800949927206221,1.0,0.803601765678703,,,,,,,,,,
Vitvi13g04774,835.0,-0.765761034128769,5.28218853687821e-08,0.0004481936973541,4.04872355333439e-07,324.0,-0.782777945998297,1.69065981695937e-08,0.0001234012600398644,1.28409219604437e-07,40.0,0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07
Vitvi13g04776,3.0,-0.420850064886269,0.010590608809886,1.0,0.0133167332175286,,,,,,,,,,
Vitvi13g04777,2288.0,-0.768815186554474,4.33607583457646e-08,0.0003679160345638,3.39719330160492e-07,1535.0,-0.764183769768002,5.84225956778788e-08,0.00042642652585283733,3.90500481550217e-07,487.0,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07
Vitvi13g04780,32.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,13.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,,,,,
Vitvi13g04781,,,,,,,,,,,,,,,
Vitvi13g04782,68.0,-0.816811769737353,1.23759826433008e-09,1.05010212728408e-05,1.50229202758809e-08,35.0,-0.816811769737353,1.23759826433008e-09,9.033229731345255e-06,1.2978778349634e-08,10.0,-0.816811769737353,1.23759826433008e-09,5.26226781993152e-06,9.4305874909167e-09
Vitvi13g04783,106.0,-0.816811769737353,1.23759826433008e-09,1.05010212728408e-05,1.50229202758809e-08,50.0,0.816811769737353,1.23759826433005e-09,9.033229731345036e-06,1.2978778349634e-08,17.0,-0.816811769737353,1.23759826433008e-09,5.26226781993152e-06,9.4305874909167e-09
Vitvi13g04785,1719.0,-0.778309556517049,2.30216542281962e-08,0.0001953387361262,1.94948838449348e-07,954.0,-0.778309556517049,2.30216542281962e-08,0.00016803505421160406,1.70489061370232e-07,150.0,-0.805428356395692,3.1396489632846704e-09,1.33497873918864e-05,2.06653055601957e-08
Vitvi13g04786,1660.0,-0.629625739172543,3.88591668087226e-05,0.329720030372011,0.0001007701804315,916.0,-0.646642651042071,2.03561248738775e-05,0.14857935545443188,5.3973175863981e-05,147.0,-0.675004170824618,6.31632119611022e-06,0.0268569977258606,1.46679397738179e-05
Vitvi13g04787,,,,,,,,,,,,,,,
Vitvi13g04788,,,,,,,,,,,,,,,
Vitvi13g04794,60.0,0.246705210450572,0.146913319045593,1.0,0.154813650285874,6.0,-0.256379924585888,0.131210130347675,1.0,0.138077096512065,,,,,
Vitvi14g00029,1957.0,-0.824356049428621,6.44165101155286e-10,5.4657408833026e-06,1.04109350158145e-08,1314.0,-0.824356049428621,6.44165101155286e-10,4.701761073332433e-06,9.02449342290294e-09,447.0,-0.824356049428621,6.44165101155286e-10,2.73899001011227e-06,6.32561203259186e-09
Vitvi14g00031,2080.0,-0.678679836599203,5.37727468533649e-06,0.0456261757050801,1.82943767863192e-05,1420.0,-0.684288760868618,4.18769069394475e-06,0.03056595437510273,1.31071845519308e-05,468.0,-0.678679836599203,5.37727468533649e-06,0.0228641719620508,1.26601173654766e-05
Vitvi14g00040,70.0,0.401500636615636,0.0152203400780549,1.0,0.0184465912815734,16.0,-0.372476494209687,0.0252748166470032,1.0,0.0288567005641289,,,,,
Vitvi14g00041,188.0,0.750289519408583,1.37448227308174e-07,0.0011662482087098,7.4855469108464e-07,40.0,-0.750289519408583,1.37448227308175e-07,0.0010032346111223693,6.62638448561673e-07,,,,,
Vitvi14g00043,,,,,,,,,,,,,,,
Vitvi14g00059,2163.0,-0.791772806368201,8.88042451590357e-09,7.53504020174418e-05,8.17552030112417e-08,1486.0,-0.791772806368201,8.88042451590357e-09,6.481821854158015e-05,7.11769644617631e-08,456.0,-0.783859733053528,1.56720370092413e-08,6.66375013632941e-05,8.67675799001226e-08
Vitvi14g00063,,,,,,,,,,,,,,,
Vitvi14g00065,117.0,-0.87094446352466,4.98301176356094e-12,4.22808548138145e-08,2.80005661018639e-10,28.0,-0.850650611947387,5.066780100434819e-11,3.698242795307375e-07,1.08771846920805e-09,,,,,
Vitvi14g00071,138.0,0.420850064886269,0.010590608809886,1.0,0.0133167332175286,19.0,-0.430524779021586,0.0087656197648768,1.0,0.0109501777776648,,,,,
Vitvi14g00080,20.0,-0.343452351803737,0.0402822983143647,1.0,0.0451334083186828,6.0,-0.333777637668421,0.0466511603903606,1.0,0.0513120584221281,,,,,
Vitvi14g00087,1692.0,-0.745986927832182,1.77160876753437e-07,0.0015032100392529,9.43042684600319e-07,985.0,-0.740378003562767,2.44817524107697e-07,0.0017869231084620806,1.09441544895628e-06,198.0,-0.746496830038492,1.71956417792608e-07,0.0007311586884541,5.9931040037227e-07
Vitvi14g00093,,,,,,,,,,,,,,,
Vitvi14g00109,43.0,-0.724071956759764,5.99562518249324e-07,0.0050872879673455,2.66489678750422e-06,8.0,0.756614516614135,9.37637791162503e-08,0.000684381823769511,5.88968867271525e-07,,,,,
Vitvi14g00113,2324.0,-0.824392187992147,6.42105911361328e-10,5.44826865790087e-06,1.04109350158145e-08,1611.0,-0.82902360477862,4.23397938922474e-10,3.0903815561951374e-06,6.82203434038662e-09,612.0,-0.82902360477862,4.23397938922474e-10,1.80028803629836e-06,4.58088558854544e-09
Vitvi14g00114,2538.0,-0.884224678378342,8.74713631353133e-13,7.4219451620313305e-09,8.835649002418249e-11,1865.0,-0.87985813675672,1.58515090510686e-12,1.157001645637497e-08,1.13431533886029e-10,845.0,-0.87985813675672,1.58515090510686e-12,6.74006164851438e-09,1.1049281391007201e-10
Vitvi14g00115,2008.0,-0.661853063790958,1.10347350043172e-05,0.0936297265116318,3.53453101214163e-05,1169.0,-0.656244139521543,1.38851025998339e-05,0.10134736387618765,3.94194336352343e-05,194.0,-0.639417366713299,2.69147767032216e-05,0.114441630542098,5.42377395934122e-05
Vitvi14g00118,113.0,-0.532847805594415,0.0008206335786783,1.0,0.0015081385997585,43.0,0.616981669635639,6.13165947286061e-05,0.44754982492409595,0.0001382606811628,,,,,
Vitvi14g00119,494.0,0.688537295588947,3.45252458433688e-06,0.0292946710980984,1.23501986079674e-05,238.0,0.651485961297165,1.68115837483811e-05,0.12270774977943365,4.71047024105312e-05,68.0,0.639135516533238,2.72056700272493e-05,0.115678508955864,5.47460998371343e-05
Vitvi14g00126,1342.0,0.622590593905054,5.02079776036082e-05,0.426014689966615,0.000126338876028,831.0,0.605763821096809,9.04256913355853e-05,0.6600171210584371,0.0001943513312892,234.0,0.616981669635639,6.13165947286061e-05,0.260718160786033,0.0001123300994338
Vitvi14g00127,2243.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,1525.0,-0.74411429702662,1.9754523623761e-07,0.0014418826792983153,9.01740262225348e-07,323.0,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07
Vitvi14g00128,2103.0,-0.530534807027005,0.0008731100016304,1.0,0.0015870476357829,1439.0,-0.523984994594573,0.0010381710830213,1.0,0.0017387817198194,553.0,-0.517435182162141,0.0012302046362563,1.0,0.001770761717455
Vitvi14g00146,1707.0,-0.824356049428621,6.44165101155286e-10,5.4657408833026e-06,1.04109350158145e-08,1047.0,-0.824356049428621,6.44165101155286e-10,4.701761073332433e-06,9.02449342290294e-09,288.0,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08
Vitvi14g00149,5.0,0.6636595629116,1.0237182743879e-05,0.0868624955818135,3.30024679262209e-05,,,,,,,,,,
Vitvi14g00152,67.0,-0.615682368648623,6.41873880190989e-05,0.544629987342054,0.0001557866096516,18.0,-0.628781993513488,4.00851400439236e-05,0.29258143718059837,9.52103602930682e-05,,,,,
Vitvi14g00155,63.0,-0.401500636615636,0.0152203400780548,1.0,0.0184465912815734,16.0,0.333777637668421,0.0466511603903606,1.0,0.0513120584221281,,,,,
Vitvi14g00156,8.0,-0.416147681933822,0.011588218990186,1.0,0.0145173539246609,,,,,,,,,,
Vitvi14g00157,16.0,0.599066197410861,0.0001132471166713,0.960901784956712,0.0002553552444742,3.0,0.629787540867828,3.86279837915616e-05,0.2819456536946081,9.20188164799634e-05,,,,,
Vitvi14g00163,307.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,74.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi14g00169,,,,,,,,,,,,,,,
Vitvi14g00183,84.0,0.517435182162141,0.0012302046362563,1.0,0.0021819160406846,26.0,0.491235932432412,0.0023475696861463,1.0,0.0037469737894559,3.0,0.360239683783769,0.0309119088877194,1.0,0.0336157126830135
Vitvi14g00184,2126.0,-0.723551230754522,6.16320832208703e-07,0.0052294822612908,2.71238706498488e-06,1475.0,-0.712333382215692,1.10001840416097e-06,0.00802903433197092,4.06122120989938e-06,491.0,-0.689897685138033,3.24336512260011e-06,0.0137907885012957,8.00393993110609e-06
Vitvi14g00185,867.0,0.208006353909306,0.223466571725695,1.0,0.231770426731759,387.0,0.246705210450572,0.146913319045593,1.0,0.153980516328803,26.0,0.304753495262471,0.0707229426338605,1.0,0.0740492371532073
Vitvi14g00189,20.0,0.343452351803737,0.0402822983143647,1.0,0.0451334083186828,,,,,,,,,,
Vitvi14g00193,,,,,,,,,,,,,,,
Vitvi14g00197,681.0,0.524689370293448,0.0010191874613051,1.0,0.0018438817930009,287.0,0.529788392356553,0.0008906667687344,1.0,0.0015059014929332,22.0,0.473699149662404,0.003519976457382,1.0,0.0044020411461141
Vitvi14g00206,,,,,,,,,,,,,,,
Vitvi14g00217,,,,,,,,,,,,,,,
Vitvi14g00234,251.0,-0.20760180578496,0.224388553560701,1.0,0.232669788214902,93.0,-0.192241134056477,0.261328757679417,1.0,0.268577668586604,5.0,-0.166640014509004,0.331364916060828,1.0,0.334194407753947
Vitvi14g00247,1679.0,-0.595521682767366,0.0001273136929999,1.0,0.0002800769212094,871.0,-0.566821842633998,0.0003130174712118,1.0,0.0005837287997892,86.0,-0.53094704246729,0.0008635454763658,1.0,0.0012656998846975
Vitvi14g00248,20.0,0.382151208345003,0.0214447164072558,1.0,0.025139322839951,,,,,,,,,,
Vitvi14g00250,1045.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,393.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,15.0,-0.459548921427535,0.0048081493857987,1.0,0.005839546183495
Vitvi14g00262,22.0,0.215248801000253,0.207397378411391,1.0,0.215763457064817,,,,,,,,,,
Vitvi14g00268,2119.0,-0.731763852262692,3.96103875756545e-07,0.0033609413857942,1.85931320991869e-06,1419.0,-0.713238185116801,1.05085825073373e-06,0.007670214372105495,3.89819941071615e-06,408.0,-0.69471251797091,2.59273082141354e-06,0.0110242914526504,6.56598657096511e-06
Vitvi14g00270,261.0,-0.380272881767113,0.0221479552944204,1.0,0.0259243206888064,77.0,-0.380272881767113,0.0221479552944204,1.0,0.0255262791242657,,,,,
Vitvi14g00273,1967.0,-0.762913362514686,6.33270577135278e-08,0.0005373300846992,4.73836053526705e-07,1321.0,-0.77827403424317,2.30775712609658e-08,0.00016844319263378937,1.70489061370232e-07,422.0,-0.779204984044896,2.16528492276169e-08,9.20679149158271e-05,1.1566320969325e-07
Vitvi14g00282,1909.0,-0.587407341669633,0.0001656010286606,1.0,0.0003545608700948,1216.0,-0.607803429922051,8.43510557625509e-05,0.6156783560108591,0.0001818305835826,309.0,-0.623100496111364,4.92944517664187e-05,0.209600008910813,9.2010539469189e-05
Vitvi14g00286,34.0,-0.469223635562852,0.0038903602022962,1.0,0.0054220936787917,6.0,-0.459548921427535,0.0048081493857987,1.0,0.0063245057428266,,,,,
Vitvi14g00289,,,,,,,,,,,,,,,
Vitvi14g00292,263.0,-0.67618685082502,5.99900909659352e-06,0.050901592184596,2.02472522611762e-05,67.0,-0.719413407498765,7.65599059629684e-07,0.005588107536237064,2.9426579969653e-06,,,,,
Vitvi14g00301,3.0,0.502247202333923,0.0018003618417785,1.0,0.0031042613752267,,,,,,,,,,
Vitvi14g00303,3.0,0.453878845074328,0.0054285666212694,1.0,0.0073686430621455,,,,,,,,,,
Vitvi14g00304,59.0,0.435353177928437,0.0079600410088877,1.0,0.0103765475434649,8.0,-0.256271728851491,0.131378574748562,1.0,0.138234426566204,,,,,
Vitvi14g00305,570.0,0.440199493156902,0.0072159803008479,1.0,0.0094603820847798,219.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,17.0,0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi14g00315,1308.0,-0.711313577803071,1.15795074343497e-06,0.0098252120580457,4.72820599520969e-06,692.0,-0.705194751327346,1.5684743344541e-06,0.011448294167180476,5.52264795022533e-06,73.0,-0.683268956455997,4.38422911146806e-06,0.0186417421819622,1.05738753159173e-05
Vitvi14g00316,,,,,,,,,,,,,,,
Vitvi14g00318,1044.0,0.622590593905054,5.02079776036082e-05,0.426014689966615,0.000126338876028,559.0,0.605763821096809,9.04256913355853e-05,0.6600171210584371,0.0001943513312892,92.0,0.633808442443884,3.32682188097713e-05,0.141456466379148,6.50973154068795e-05
Vitvi14g00319,257.0,0.430524779021586,0.0087656197648769,1.0,0.0112598527791624,84.0,0.430524779021586,0.0087656197648769,1.0,0.0109501777776648,3.0,0.440199493156902,0.0072159803008479,1.0,0.0085276120731532
Vitvi14g00322,216.0,0.372476494209687,0.0252748166470031,1.0,0.0292773814675525,52.0,-0.372476494209687,0.0252748166470032,1.0,0.0288567005641289,3.0,0.401500636615636,0.0152203400780549,1.0,0.017125399844374
Vitvi14g00327,660.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,243.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,16.0,0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi14g00338,20.0,-0.458307717949064,0.0049384533619102,1.0,0.0067194959550687,6.0,-0.507121557730621,0.0015962756658851,1.0,0.0026047878572089,,,,,
Vitvi14g00352,70.0,0.440199493156902,0.0072159803008479,1.0,0.0094603820847798,3.0,0.449874207292219,0.0059072599660822,1.0,0.007615169638367,,,,,
Vitvi14g00363,1311.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,651.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,75.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi14g00366,92.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,25.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi14g00369,136.0,0.743071818302731,2.09808419839559e-07,0.0017802244423386,1.07371799899799e-06,68.0,0.686348778737637,3.81502240835494e-06,0.027845848558582704,1.21650714541646e-05,,,,,
Vitvi14g00374,1057.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,425.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,27.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi14g00377,427.0,-0.469223635562852,0.0038903602022962,1.0,0.0054220936787917,108.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi14g00387,25.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,8.0,-0.469223635562852,0.0038903602022962,1.0,0.0052121400727901,,,,,
Vitvi14g00396,,,,,,,,,,,,,,,
Vitvi14g00405,1741.0,-0.60678362550943,8.7340781662123e-05,0.741086532403114,0.0002032850176856,1116.0,-0.612392549778845,7.20067527787288e-05,0.5255772885319415,0.0001599443969969,252.0,-0.635338149062815,3.14129224928979e-05,0.133567746439802,6.18516747501207e-05
Vitvi14g00413,308.0,-0.198331639773989,0.246229438389849,1.0,0.254477074876721,92.0,-0.178982211503356,0.296273865831986,1.0,0.303126289137604,5.0,-0.159632783232723,0.352382996354793,1.0,0.354802865380199
Vitvi14g00421,305.0,-0.469223635562852,0.0038903602022962,1.0,0.0054220936787917,64.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi14g00425,1760.0,-0.552471922567315,0.0004762367477383,1.0,0.0009150518126268,1039.0,-0.566821842633998,0.0003130174712118,1.0,0.0005837287997892,219.0,-0.588346722734024,0.0001606937694508,0.683269907704912,0.0002677389920473
Vitvi14g00427,2425.0,-0.805866520846256,3.0325679100921e-09,2.57313387171315e-05,3.18851780881431e-08,1735.0,-0.796603687273311,6.202734863933061e-09,4.527376177184741e-05,5.17414420249685e-08,758.0,-0.782709436913892,1.69877346187183e-08,7.22318475987904e-05,9.16647812167391e-08
Vitvi14g00428,,,,,,,,,,,,,,,
Vitvi14g00434,2125.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,1402.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,463.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi14g00438,505.0,0.649802961604943,1.79740201923022e-05,0.152509561331684,5.54781961919549e-05,213.0,0.645613687497175,2.11914632570987e-05,0.15467649031356343,5.42343935180798e-05,19.0,0.641424413389407,2.49235599008879e-05,0.105974976698575,5.04642746183692e-05
Vitvi14g00445,2145.0,-0.74411429702662,1.9754523623761e-07,0.0016761713294761,1.01956893520446e-06,1428.0,-0.731763852262692,3.96103875756545e-07,0.002891162189147022,1.65134328347783e-06,490.0,-0.719413407498765,7.65599059629684e-07,0.0032553272015454,2.19213952966023e-06
Vitvi14g00456,71.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,33.0,0.750289519408583,1.37448227308174e-07,0.001003234611122362,6.62638448561673e-07,,,,,
Vitvi14g00458,42.0,0.682362073206983,4.56604657723525e-06,0.0387429052078411,1.5845769001162e-05,9.0,0.67618685082502,5.99900909659363e-06,0.0437867673960369,1.81989889426587e-05,,,,,
Vitvi14g00459,387.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,92.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi14g00461,923.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,248.0,-0.638571442967416,2.77964224488528e-05,0.20288608745417658,6.85194486505155e-05,10.0,-0.638571442967416,2.77964224488528e-05,0.118190388252522,5.50234582181201e-05
Vitvi14g00468,15.0,0.306304413651508,0.0692297039945087,1.0,0.0754739866880903,,,,,,,,,,
Vitvi14g00470,251.0,-0.072560356014874,0.67408182426832,1.0,0.678640754498895,76.0,-0.072560356014874,0.67408182426832,1.0,0.678824949687426,5.0,-0.0822350701501905,0.633500208816201,1.0,0.634993608648394
Vitvi14g00471,1562.0,-0.39182592248032,0.0181099832764267,1.0,0.0215819112500674,772.0,-0.39182592248032,0.0181099832764267,1.0,0.0211834563997818,62.0,0.39182592248032,0.0181099832764267,1.0,0.0201791532734188
Vitvi14g00473,1261.0,0.509422162367264,0.0015072238604695,1.0,0.0026244191373043,738.0,0.487897282267239,0.0025399290967346,1.0,0.0040337124623729,161.0,0.466372402167214,0.0041435513805198,1.0,0.005111221488242
Vitvi14g00479,,,,,,,,,,,,,,,
Vitvi14g00480,,,,,,,,,,,,,,,
